"Status","Year","Ethnicity","Parent_department","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Asian","Department for Education","Yorkshire and The Humber","Unknown","10","10","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","East Midlands (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","East of England","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","London","Heterosexual / straight","165","160","40370","34910"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","London","LGBO","5","5","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","London","Unknown","15","15","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","North West (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","South East (England)","Heterosexual / straight","60","55","32810","28550"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","South East (England)","Unknown","10","5","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","South West (England)","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","West Midlands (England)","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","London","Heterosexual / straight","170","170","41730","38540"
"In post","2021","Asian","Department for International Trade","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","London","Unknown","10","10","[c]","[c]"
"In post","2021","Asian","Department for International Trade","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","Overseas","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Asian","Department for International Trade","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","South East (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Asian","Department for International Trade","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Transport","East Midlands (England)","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Asian","Department for Transport","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Transport","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Transport","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Transport","East of England","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Asian","Department for Transport","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Transport","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Transport","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Transport","London","Heterosexual / straight","270","265","44320","42470"
"In post","2021","Asian","Department for Transport","London","LGBO","10","10","[c]","[c]"
"In post","2021","Asian","Department for Transport","London","Undeclared","15","15","[c]","[c]"
"In post","2021","Asian","Department for Transport","London","Unknown","10","10","[c]","[c]"
"In post","2021","Asian","Department for Transport","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Transport","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Transport","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
