"Status","Year","Ethnicity","Profession_of_post","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Asian","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Commercial","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Communications","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Communications","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Communications","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Communications","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Communications","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Communications","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Communications","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Communications","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Communications","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Communications","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Communications","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Communications","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Communications","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Communications","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Communications","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Communications","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Communications","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Communications","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Communications","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Communications","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Communications","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Communications","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Communications","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Communications","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Communications","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Communications","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Communications","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Communications","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Communications","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Communications","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Communications","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Communications","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Corporate Finance","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Corporate Finance","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Corporate Finance","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Corporate Finance","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Corporate Finance","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Corporate Finance","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Corporate Finance","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Corporate Finance","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Corporate Finance","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Corporate Finance","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Corporate Finance","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Corporate Finance","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Corporate Finance","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Corporate Finance","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Corporate Finance","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Corporate Finance","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Counter Fraud","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Counter Fraud","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Counter Fraud","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Counter Fraud","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Counter Fraud","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Counter Fraud","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Counter Fraud","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Counter Fraud","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Counter Fraud","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Counter Fraud","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Counter Fraud","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Counter Fraud","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Counter Fraud","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Counter Fraud","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Counter Fraud","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Counter Fraud","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Counter Fraud","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Counter Fraud","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Counter Fraud","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Counter Fraud","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Counter Fraud","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Counter Fraud","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Counter Fraud","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Counter Fraud","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Counter Fraud","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Counter Fraud","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Counter Fraud","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Counter Fraud","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Digital, Data and Technology","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Digital, Data and Technology","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Digital, Data and Technology","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Digital, Data and Technology","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Digital, Data and Technology","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Digital, Data and Technology","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Digital, Data and Technology","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Digital, Data and Technology","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Digital, Data and Technology","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Digital, Data and Technology","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Digital, Data and Technology","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Digital, Data and Technology","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Digital, Data and Technology","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Digital, Data and Technology","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Digital, Data and Technology","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Digital, Data and Technology","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Digital, Data and Technology","G7","Heterosexual / straight","35","[c]","59180","57460"
"New entrant CS","2021","Asian","Digital, Data and Technology","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Digital, Data and Technology","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Digital, Data and Technology","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Digital, Data and Technology","HEO","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Digital, Data and Technology","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Digital, Data and Technology","HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Digital, Data and Technology","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Digital, Data and Technology","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Digital, Data and Technology","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Digital, Data and Technology","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Digital, Data and Technology","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Digital, Data and Technology","SEO","Heterosexual / straight","40","[c]","41840","41040"
"New entrant CS","2021","Asian","Digital, Data and Technology","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Digital, Data and Technology","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Digital, Data and Technology","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Digital, Data and Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Digital, Data and Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Digital, Data and Technology","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Digital, Data and Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Economics","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Economics","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Economics","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Economics","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Economics","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Economics","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Economics","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Economics","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Economics","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Economics","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Economics","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Economics","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Economics","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Economics","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Economics","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Economics","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Economics","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Economics","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Economics","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Economics","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Economics","HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Economics","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Economics","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Economics","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Economics","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Economics","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Economics","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Economics","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Finance","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Finance","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Finance","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Finance","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Finance","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Finance","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Finance","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Finance","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Finance","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Finance","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Finance","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Finance","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Finance","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Finance","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Finance","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Finance","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Finance","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Finance","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Finance","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Finance","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Finance","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Finance","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Finance","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Finance","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Finance","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Finance","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Finance","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Finance","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Finance","SEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Finance","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Finance","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Finance","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Finance","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Inspector of Education and Training","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Inspector of Education and Training","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Inspector of Education and Training","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Inspector of Education and Training","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Inspector of Education and Training","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Inspector of Education and Training","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Inspector of Education and Training","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Inspector of Education and Training","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Inspector of Education and Training","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Inspector of Education and Training","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Inspector of Education and Training","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Inspector of Education and Training","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Intelligence Analysis","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Intelligence Analysis","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Intelligence Analysis","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Intelligence Analysis","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Intelligence Analysis","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Intelligence Analysis","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Intelligence Analysis","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Intelligence Analysis","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Intelligence Analysis","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Intelligence Analysis","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Intelligence Analysis","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Intelligence Analysis","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Intelligence Analysis","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Intelligence Analysis","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Intelligence Analysis","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Intelligence Analysis","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Intelligence Analysis","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Intelligence Analysis","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Intelligence Analysis","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Intelligence Analysis","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Intelligence Analysis","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Intelligence Analysis","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Intelligence Analysis","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Intelligence Analysis","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Internal Audit","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Internal Audit","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Internal Audit","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Internal Audit","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Internal Audit","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Internal Audit","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Internal Audit","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Internal Audit","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Internal Audit","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Internal Audit","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Internal Audit","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Internal Audit","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Internal Audit","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Internal Audit","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Internal Audit","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Internal Audit","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Internal Audit","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Internal Audit","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Internal Audit","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Internal Audit","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Internal Audit","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Internal Audit","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Internal Audit","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Internal Audit","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","International Trade","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","International Trade","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","International Trade","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","International Trade","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","International Trade","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","International Trade","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","International Trade","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","International Trade","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","International Trade","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","International Trade","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","International Trade","G6","Undeclared","[c]","[c]","[c]","[c]"
