"Status","Year","Disability","Function_of_post","Parent_department","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared disabled","Commercial","Foreign, Commonwealth and Development Office","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Foreign, Commonwealth and Development Office","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Foreign, Commonwealth and Development Office","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","HM Land Registry","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","HM Land Registry","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","HM Land Registry","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","HM Land Registry","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","HM Land Registry","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","HM Land Registry","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","HM Revenue and Customs","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","HM Revenue and Customs","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","HM Revenue and Customs","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","HM Revenue and Customs","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","HM Revenue and Customs","HEO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Commercial","HM Revenue and Customs","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","HM Revenue and Customs","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","HM Treasury","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","HM Treasury","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","HM Treasury","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","HM Treasury","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","HM Treasury","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","HM Treasury","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Ministry of Defence","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Ministry of Defence","AO","30","30","21840","21130"
"In post","2021","Declared disabled","Commercial","Ministry of Defence","EO","40","40","27840","26670"
"In post","2021","Declared disabled","Commercial","Ministry of Defence","G6","5","5","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Ministry of Defence","G7","15","15","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Ministry of Defence","HEO","60","60","34590","34500"
"In post","2021","Declared disabled","Commercial","Ministry of Defence","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Ministry of Defence","SEO","55","55","42180","42080"
"In post","2021","Declared disabled","Commercial","Ministry of Defence","Unknown","20","20","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Ministry of Housing, Communities and Local Government","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Ministry of Housing, Communities and Local Government","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Ministry of Housing, Communities and Local Government","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Ministry of Housing, Communities and Local Government","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Ministry of Housing, Communities and Local Government","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Ministry of Housing, Communities and Local Government","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Ministry of Justice","AO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Ministry of Justice","EO","20","20","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Ministry of Justice","G6","5","5","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Ministry of Justice","G7","15","15","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Ministry of Justice","HEO","15","15","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Ministry of Justice","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Ministry of Justice","SEO","50","50","46550","46550"
"In post","2021","Declared disabled","Commercial","Ministry of Justice","Unknown","10","10","[c]","[c]"
"In post","2021","Declared disabled","Commercial","National Crime Agency","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","National Crime Agency","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","National Crime Agency","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","National Crime Agency","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","National Crime Agency","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Office for Standards in Education","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Office for Standards in Education","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Office for Standards in Education","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Office for Standards in Education","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Office for Standards in Education","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Office of Qualifications and Examinations Regulation","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Office of Qualifications and Examinations Regulation","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Office of Rail and Road","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Office of Rail and Road","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Other Cabinet Office Agencies","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Other Cabinet Office Agencies","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Other Cabinet Office Agencies","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Other Cabinet Office Agencies","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Other Cabinet Office Agencies","HEO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Other Cabinet Office Agencies","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Other Cabinet Office Agencies","SEO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Scottish Government","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Scottish Government","AO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Scottish Government","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Scottish Government","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Scottish Government","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Scottish Government","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Scottish Government","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","The National Archives","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","The National Archives","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","The National Archives","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","The National Archives","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","The National Archives","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","The National Archives","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","UK Export Finance","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","UK Export Finance","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","UK Export Finance","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","UK Export Finance","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","UK Export Finance","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","UK Export Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","UK Export Finance","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","United Kingdom Statistics Authority","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","United Kingdom Statistics Authority","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","United Kingdom Statistics Authority","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","United Kingdom Statistics Authority","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","United Kingdom Statistics Authority","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Water Services Regulation Authority","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Water Services Regulation Authority","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Attorney General's Departments","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Attorney General's Departments","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Attorney General's Departments","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Attorney General's Departments","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Attorney General's Departments","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Attorney General's Departments","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Cabinet Office","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Cabinet Office","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Cabinet Office","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Cabinet Office","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Cabinet Office","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Cabinet Office","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Cabinet Office","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Chancellor's other departments","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Chancellor's other departments","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Chancellor's other departments","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Chancellor's other departments","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Charity Commission","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Charity Commission","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Charity Commission","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Charity Commission","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Charity Commission","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Charity Commission","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Competition and Markets Authority","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Competition and Markets Authority","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Competition and Markets Authority","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Competition and Markets Authority","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Competition and Markets Authority","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Competition and Markets Authority","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Competition and Markets Authority","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Department for Business, Energy and Industrial Strategy","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Department for Business, Energy and Industrial Strategy","AO","[c]","[c]","[c]","[c]"
