"Status","Year","Disability","Ethnicity","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Undeclared","Asian","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Yorkshire and The Humber","G7","5","5","[c]","[c]"
"In post","2021","Undeclared","Asian","Yorkshire and The Humber","HEO","10","10","[c]","[c]"
"In post","2021","Undeclared","Asian","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Yorkshire and The Humber","SEO","10","10","[c]","[c]"
"In post","2021","Undeclared","Asian","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","East Midlands (England)","AA","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","East Midlands (England)","AO","15","15","[c]","[c]"
"In post","2021","Undeclared","Black","East Midlands (England)","EO","10","10","[c]","[c]"
"In post","2021","Undeclared","Black","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","East of England","AA","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","East of England","AO","10","10","[c]","[c]"
"In post","2021","Undeclared","Black","East of England","EO","15","10","[c]","[c]"
"In post","2021","Undeclared","Black","East of England","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","East of England","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","East of England","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","East of England","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","London","AA","50","45","25270","25760"
"In post","2021","Undeclared","Black","London","AO","145","135","29260","27490"
"In post","2021","Undeclared","Black","London","EO","160","155","30960","31060"
"In post","2021","Undeclared","Black","London","G6","5","5","[c]","[c]"
"In post","2021","Undeclared","Black","London","G7","20","20","[c]","[c]"
"In post","2021","Undeclared","Black","London","HEO","80","80","35560","35070"
"In post","2021","Undeclared","Black","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","London","SEO","35","30","42640","40600"
"In post","2021","Undeclared","Black","London","Unknown","15","15","[c]","[c]"
"In post","2021","Undeclared","Black","North East (England)","AA","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","North East (England)","AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","North East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","North East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","North East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","North East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","North West (England)","AA","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","North West (England)","AO","15","15","[c]","[c]"
"In post","2021","Undeclared","Black","North West (England)","EO","10","10","[c]","[c]"
"In post","2021","Undeclared","Black","North West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","North West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","North West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","North West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","Northern Ireland","AA","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","Northern Ireland","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","Overseas","AA","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","Scotland","AA","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","Scotland","AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","South East (England)","AA","5","5","[c]","[c]"
"In post","2021","Undeclared","Black","South East (England)","AO","15","15","[c]","[c]"
"In post","2021","Undeclared","Black","South East (England)","EO","15","15","[c]","[c]"
"In post","2021","Undeclared","Black","South East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","South East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","South East (England)","HEO","5","5","[c]","[c]"
"In post","2021","Undeclared","Black","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","South East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","South West (England)","AA","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","South West (England)","AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","South West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","South West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","South West (England)","HEO","5","5","[c]","[c]"
"In post","2021","Undeclared","Black","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","South West (England)","SEO","5","5","[c]","[c]"
"In post","2021","Undeclared","Black","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","Unknown","AA","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","Wales","AA","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","Wales","AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","Wales","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","Wales","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","Wales","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","Wales","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","West Midlands (England)","AA","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","West Midlands (England)","AO","20","15","[c]","[c]"
"In post","2021","Undeclared","Black","West Midlands (England)","EO","20","20","[c]","[c]"
"In post","2021","Undeclared","Black","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","West Midlands (England)","HEO","10","10","[c]","[c]"
"In post","2021","Undeclared","Black","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","West Midlands (England)","SEO","5","5","[c]","[c]"
"In post","2021","Undeclared","Black","West Midlands (England)","Unknown","5","5","[c]","[c]"
"In post","2021","Undeclared","Black","Yorkshire and The Humber","AA","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","Yorkshire and The Humber","EO","5","5","[c]","[c]"
"In post","2021","Undeclared","Black","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","East Midlands (England)","AA","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","East of England","AA","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","East of England","AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","East of England","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","East of England","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","East of England","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","East of England","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","London","AO","[c]","[c]","[c]","[c]"
