"Status","Year","Ethnicity","Function_of_post","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Asian","Project Delivery","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Property","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Property","Cabinet Office","10","10","[c]","[c]"
"In post","2021","Asian","Property","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Property","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Property","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Property","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Property","Department for Education","15","15","[c]","[c]"
"In post","2021","Asian","Property","Department for Environment, Food and Rural Affairs","10","10","[c]","[c]"
"In post","2021","Asian","Property","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Property","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Property","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Property","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Property","ESTYN","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Property","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Property","Foreign, Commonwealth and Development Office","15","15","[c]","[c]"
"In post","2021","Asian","Property","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Property","HM Revenue and Customs","185","170","31940","29450"
"In post","2021","Asian","Property","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Property","Ministry of Defence","25","25","[c]","[c]"
"In post","2021","Asian","Property","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Property","Ministry of Justice","30","30","36730","30850"
"In post","2021","Asian","Property","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Property","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Property","Office for Standards in Education","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Property","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Property","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Property","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Property","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Property","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Property","The National Archives","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Property","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Property","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Property","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","Cabinet Office","25","25","[c]","[c]"
"In post","2021","Asian","Security","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","Department for Education","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","ESTYN","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","Foreign, Commonwealth and Development Office","25","25","[c]","[c]"
"In post","2021","Asian","Security","HM Revenue and Customs","15","15","[c]","[c]"
"In post","2021","Asian","Security","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","Ministry of Defence","105","105","26490","21150"
"In post","2021","Asian","Security","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","Ministry of Justice","25","25","[c]","[c]"
"In post","2021","Asian","Security","National Crime Agency","10","10","[c]","[c]"
"In post","2021","Asian","Security","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","Attorney General's Departments","5","5","[c]","[c]"
"In post","2021","Asian","Unknown","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","Department for Education","50","45","46090","40230"
"In post","2021","Asian","Unknown","Department for Environment, Food and Rural Affairs","10","10","[c]","[c]"
"In post","2021","Asian","Unknown","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","Department for Work and Pensions","7345","6620","27750","27570"
"In post","2021","Asian","Unknown","Department of Health and Social Care","215","210","41930","33460"
"In post","2021","Asian","Unknown","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","Foreign, Commonwealth and Development Office","15","15","[c]","[c]"
"In post","2021","Asian","Unknown","HM Treasury","10","10","[c]","[c]"
"In post","2021","Asian","Unknown","Home Office","4495","4160","31280","28810"
"In post","2021","Asian","Unknown","Ministry of Defence","410","395","32880","26670"
"In post","2021","Asian","Unknown","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","Scotland Office","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","Scottish Government","115","115","36450","33620"
"In post","2021","Asian","Unknown","Welsh Government","50","50","37770","34490"
"In post","2021","Black","Analysis","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","Black","Analysis","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","Black","Analysis","Chancellor's other departments","5","5","[c]","[c]"
"In post","2021","Black","Analysis","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2021","Black","Analysis","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2021","Black","Analysis","Department for Business, Energy and Industrial Strategy","10","10","[c]","[c]"
"In post","2021","Black","Analysis","Department for Digital, Culture, Media and Sport","10","10","[c]","[c]"
"In post","2021","Black","Analysis","Department for Education","10","10","[c]","[c]"
"In post","2021","Black","Analysis","Department for Environment, Food and Rural Affairs","5","5","[c]","[c]"
"In post","2021","Black","Analysis","Department for International Trade","10","10","[c]","[c]"
"In post","2021","Black","Analysis","Department for Transport","10","10","[c]","[c]"
"In post","2021","Black","Analysis","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","Black","Analysis","Department of Health and Social Care","5","5","[c]","[c]"
"In post","2021","Black","Analysis","ESTYN","[c]","[c]","[c]","[c]"
"In post","2021","Black","Analysis","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Black","Analysis","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"In post","2021","Black","Analysis","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2021","Black","Analysis","HM Revenue and Customs","25","25","[c]","[c]"
"In post","2021","Black","Analysis","HM Treasury","5","5","[c]","[c]"
"In post","2021","Black","Analysis","Ministry of Defence","10","10","[c]","[c]"
"In post","2021","Black","Analysis","Ministry of Housing, Communities and Local Government","10","10","[c]","[c]"
"In post","2021","Black","Analysis","Ministry of Justice","15","15","[c]","[c]"
"In post","2021","Black","Analysis","Office for Standards in Education","[c]","[c]","[c]","[c]"
"In post","2021","Black","Analysis","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2021","Black","Analysis","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2021","Black","Analysis","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","Black","Analysis","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2021","Black","Analysis","United Kingdom Statistics Authority","30","30","[c]","[c]"
"In post","2021","Black","Analysis","Wales Office","[c]","[c]","[c]","[c]"
"In post","2021","Black","Analysis","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2021","Black","Analysis","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2021","Black","Commercial","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","Black","Commercial","Cabinet Office","20","20","[c]","[c]"
"In post","2021","Black","Commercial","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2021","Black","Commercial","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2021","Black","Commercial","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2021","Black","Commercial","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","Black","Commercial","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2021","Black","Commercial","Department for Education","10","10","[c]","[c]"
"In post","2021","Black","Commercial","Department for Environment, Food and Rural Affairs","5","5","[c]","[c]"
"In post","2021","Black","Commercial","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Black","Commercial","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Black","Commercial","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","Black","Commercial","Department of Health and Social Care","5","5","[c]","[c]"
"In post","2021","Black","Commercial","ESTYN","[c]","[c]","[c]","[c]"
"In post","2021","Black","Commercial","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Black","Commercial","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"In post","2021","Black","Commercial","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2021","Black","Commercial","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2021","Black","Commercial","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","Black","Commercial","Ministry of Defence","30","30","33540","30930"
"In post","2021","Black","Commercial","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"In post","2021","Black","Commercial","Ministry of Justice","70","70","38870","34090"
"In post","2021","Black","Commercial","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","Black","Commercial","Office for Standards in Education","[c]","[c]","[c]","[c]"
"In post","2021","Black","Commercial","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2021","Black","Commercial","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2021","Black","Commercial","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"In post","2021","Black","Commercial","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","Black","Commercial","The National Archives","[c]","[c]","[c]","[c]"
"In post","2021","Black","Commercial","UK Export Finance","10","10","[c]","[c]"
"In post","2021","Black","Commercial","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2021","Black","Commercial","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2021","Black","Communications","Attorney General's Departments","10","10","[c]","[c]"
"In post","2021","Black","Communications","Cabinet Office","10","10","[c]","[c]"
"In post","2021","Black","Communications","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2021","Black","Communications","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2021","Black","Communications","Competition and Markets Authority","[c]","[c]","[c]","[c]"
